Organization,Program,Program Division,Program Branch,BU,Business Unit,DeptID,Department,Position,Title,Job Code,Classification,Direct Reports,Indirect Reports,City,Position Status,Reg Temp,Full or Part-Tme,Budgeted Position,Supervisor Position,Supervisor Name,Empty,Vacant,True Vacancy,Future Vacancy,Months Last Filled,Last Filled By Base Incumbent,Months Last Filled  By Base Incumbent,Employee DeptID,Empl ID,Empl Status,Appt Status,Age,Employee Jobcode,Employee  Classification,Grade,Step,Salary type,Type,Standard Hours,Base,Position Jobcode Max Annual Rate,Employee Jobcode Max Annual Rate,Annual Rate,ABBR,Salary Admin Plan,AMA,AMA Limit Date,CAD,CAD Limit Date,SPP,SPP Limit Date,TAJ,TAJ Limit Date,Future Termination Date,Future Termination Reason,TA Status,TA Start Date,TA Return Date,TA Return BU,TA Return DeptID,TA Return Jobcode,TA Return Gate,TA Return Position,TA Return Supervisor,TA Return ABBR,Leave Reason,Leave Start Date,Leave Return Date
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE,100 Mi. Hse",BC112,Citizens' Services,112-3623,"CS-SBC - SDOps INE,100 Mi. Hse",551503,Procurement & Contract Officer,1000000,ADMN O 18R,3,,Princeton,Approved,T,F,Y,44936251,"Ayan,Florin",Y,Y,,,192,Y,196,,,56354,56354,56354,56354,MGT,,,,,,,,,2019-05-02,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,Ext In,2015-09-28,2022-03-24,551503,,22344808,"Samuela,Bradlie",61628,BC112,112-3623,,,
"Jobs, Economic Development and Innovation",Small Business and Economic Development,Regional and Inclusive Economic Recovery Branch,Regional & Inclusive Econ Rec,BC125,"Jobs, Econom Dev & Innovation",125-3002,Regional & Inclusive Econ Rec,551505,Privacy Analyst,1000000,ADMN O 24R,11,,Vancouver,Frozen,T,P,N,44834747,"Kiran,Fauzaan",,,,Y,,,,,,46738,46738,46738,46738,PEA,,,,,,,,,2022-12-17,Retired,,,959363,Leave W/Py,Regular,47,551505,RPO 3,B6,5,Underimplemented,35,B,125-3002,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,CS-SBC - SDOps Director,BC112,Citizens' Services,112-3540,CS-SBC - SDOps Director,551194,"Stores Worker, Recycling",1000000,STKWRK 09R,9,,Burns Lake,Approved,R,P,Y,40615307,"Tomas,Kian-James",Y,Y,,,173,,,,Int In,82205,,,,QP,,,,,,,,,2010-10-22,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,Paid Absence Prior to Retiremt,2017-03-03,2022-09-10
Citizens Services,OCIO Enterprise Services,Service Management Branch,OES RU Service Management ED,BC112,Citizens' Services,112-0212,OES Incid Manage & Busi Con,551504,Citizen Engagement Analyst,1000000,ADMN O 21R,10,3,Fernie,Approved,T,F,N,33097178,"Danniel,Kaiwen",Y,Y,,Y,33,Y,66,,,70257,70257,70257,70257,MGT,,,,,,,,,2019-03-20,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Water, Land and Resource Stewardship",Natural Resource Information and Digital Services,IM/IT Governance and Digital Strategy,Investment Portfolio and Governance,BC133,"Water,Land,ResourceStewardship",133-4110,Investment Portfolio & Governa,505150,"Sr Policy Analyst, Insights",1000000,POL SI 27R,5,11,Williams Lake,Approved,T,P,N,05601417,"Layne,Kiarash",,,,,,,,,Int Out,95815,95815,95815,95815,OEX,,,,,,,,,2013-03-12,Redundant,,,994925,Active,Regular,39,505150,FO 18R,05B,5,Temporary Market Adjustment,35,B,133-4110,,,,,,,,,,,,,,
"Jobs, Economic Development and Innovation",Small Business and Economic Development,Small Business Branch,Small Business Branch,BC125,"Jobs, Econom Dev & Innovation",125-3005,Small Business Branch,508011,Sr. Service Analyst,1000000,ISL 27R,,8,Oliver,Approved,T,F,N,10789589,"Iestyn,Zakir",,,Y,Y,,,,,,77468,77468,77468,77468,GEU,,,,,,,,,2011-11-05,Paid Absence Prior to Retiremt,,,719892,Active,Auxilliary more than 1827,34,508011,RES O 27R,05B,4,Uprange Salary,35,,125-3005,,,,,,,,,,,,,,
Environment and Climate Change Strategy,Environmental Protection,ADMO - EPD,EP ADMO,BC048,Env & Climate Change Strategy,048-0050,EP ADMO,185002,Corporate Services Manager,1000000,Band 2,,,Port Alberni,Proposed,R,P,N,07808712,"Danys,Dominik",Y,Y,,Y,193,,,,,93405,93405,93405,93405,PEA,,,,,,,,,2013-08-10,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
BC Public Service Agency,People and Organizational Development,Learning Centre,Corp Learning - All EEs,BC100,BC Public Service Agency,100-3534,Corp Learning - All EEs,551503,Facilities Coordinator,1000000,ADMN O 18R,5,11,Williams Lake,Frozen,R,P,N,43187265,"Rubin,Prabhjoit",,,,,,,,,,111341,111341,111341,111341,OEX,,,,,,,,,2014-05-17,Paid Absence Prior to Retiremt,,,861298,Active,Regular,65,551503,ADMN O 15R,24A,1,Uprange Salary,35,,100-3534,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC,Pt Albrni",BC112,Citizens' Services,112-3562,"CS-SBC - SDOps VI/SC,Pt Albrni",505124,Web Data Analyst Webmaster,1000000,RES O 24R,,,Cranbrook,Approved,T,F,N,66898399,"Mohanad,Artem",Y,Y,,,99,Y,151,,,62003,,,,GEU,,,,,,,,,2018-01-08,Retired,,,,,,,,,,,,,,,,Ext In,2017-07-21,2020-09-23,505124,,21319303,"Linton,McKauley",63486,BC112,112-3562,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-SAP Systems,BC067,Product Services,067-7814,SS-PSD-SAP Systems,551104,Administrative Coordinator,1000000,CLK 12R,2,11,Prince George,Frozen,R,F,Y,89979739,"David-Lee,Daksh",Y,Y,Y,Y,33,,,,,78527,78527,78527,78527,OEX,,,,,,,,,2022-02-08,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finance,Revenue Division,Receivables Management Office,Financial Operations and Collections Support,BC022,Ministry of Finance,022-0031,RD RMO FCS,508010,Scrum Master - Technical,1000000,ISL 24R,,10,Port Alberni,Approved,T,P,N,69542160,"Kalvyn,Leonardas",,,Y,Y,,,,,,64224,64224,64224,64224,QP,,,,,,,,,2019-10-26,Redundant,,,014113,Leave,Regular,46,508010,ECON 24R,19A,2,Classification Adjustment,35,,022-0031,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,R6   G/A - Courtenay,BC082,"Small Business,Tourism,Culture",082-3555,R6   G/A - Courtenay,551504,Business Application Advisor,1000000,ADMN O 21R,1,9,Kamloops,Frozen,T,F,Y,81076677,"Linden,Del",,,Y,,,,,,,,,,,,,,,,,,,,2016-01-25,Retired,,,429703,Active,Regular,55,551504,FOREMN 15R,28,2,Uprange Salary,35,,082-3555,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Vic Delivery,BC067,Product Services,067-5182,SS-PSD-BC Mail Vic Delivery,508013,Chapter Lead DevOps,1000000,ISL 30R,3,8,Masset,Proposed,R,F,N,35592113,"Pablo,Albert",,,Y,,,,,,,86245,86245,86245,86245,OEX,,,,,,,,,2014-01-15,Redundant,,,141010,Leave W/Py,Auxilliary less than 1827,20,508013,PHARM 04,S15,2,Salary Protected,35,,067-5182,,Ext In,2012-04-29,2022-02-21,508013,S15,49447719,"Evan,Honey",102124,BC067,067-5182,,,
Citizens Services,Unallocated,Unallocated,SS-WTS Prov HRMS Partnership,BC112,Citizens' Services,112-0062,SS-WTS Prov HRMS Partnership,551504,Audit & Assurance Advisor,1000000,ADMN O 21R,,,Cranbrook,Frozen,T,F,N,23118563,"Reese,Eng",Y,Y,,Y,197,,,,,44612,44612,44612,44612,PEA,,,,,,,,,2013-07-17,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Network Communications and Collaboration Services,"OES Network, Comm & Collab",BC112,Citizens' Services,112-6080,"OES Network, Comm & Collab",508009,Security Analyst,1000000,ISL 21R,,15,Powell River,Proposed,T,F,Y,07180764,"Sean,Alessio",Y,Y,,,34,Y,92,,,104446,104446,104446,104446,OEX,,,,,,,,,2022-07-15,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Corporate Services Division,Financial and Administrative Services Branch,CS-CSD-Fin & Admin Serv Branch,BC112,Citizens' Services,112-0190,CS-CSD-Fin & Admin Serv Branch,551504,MPDP Supervisor,1000000,ADMN O 21R,9,,Vanderhoof,Approved,R,F,N,17999656,"Levi,Jody",,,,Y,,,,,,84047,84047,84047,84047,QP,,,,,,,,,2023-05-10,Layoff (With Recall),,,034457,Leave W/Py,Regular,32,551504,IY INTERN,MS3,4,Standard,35,B,112-0190,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6063,OES Access and Directory Mgmt,551514,"Mgr, Intellectual Property",1000000,AO-IPM 24R,,8,Maple Ridge,Proposed,R,F,Y,45661685,"Riyadh,Farren",,,Y,Y,,,,,Ext Out,102671,102671,102671,102671,PEA,,,,,,,,,2014-05-04,Paid Absence Prior to Retiremt,,,945822,Active,Auxilliary less than 1827,26,551514,POL SI 27R,05B,3,Classification Adjustment,35,,112-6063,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Invermere",BC112,Citizens' Services,112-3583,"CS-SBC - SDOps SE,  Invermere",551503,FOI Analyst,1000000,ADMN O 18R,,11,Clinton,Approved,R,F,Y,45851960,"Darius,Salter",Y,Y,,Y,98,Y,71,,,63161,63161,63161,63161,MGT,,,,,,,,,2017-05-01,Resignation,,,,,,,,,,,,,,,,Int Out,2018-09-22,2022-05-01,551503,,93201479,"Donnacha,Jago",94820,BC112,112-3583,,,
Citizens Services,OCIO Enterprise Services,Digital Workplace and Collaboration Services Branch,Digital Workplace Planning and Design Unit,BC112,Citizens' Services,112-6057,OES Digital Wrk Plan & Design,185005,"ED, Corporate Perf & Engage",1000000,Band 5,,,Burns Lake,Proposed,R,P,Y,91890773,"Beau,Findlay",,,,,,,,,,67492,67492,67492,67492,PEA,,,,,,,,,2011-09-04,Paid Absence Prior to Retiremt,,,168250,Leave,Regular,32,185005,XML Editor,12A,4,Salary Protected,35,B,112-6057,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Ucluelet",BC112,Citizens' Services,112-3566,"CS-SBC - SDOps VI/SC, Ucluelet",551504,DIS Operations Analyst,1000000,ADMN O 21R,,5,Masset,Frozen,R,F,Y,83913667,"Adegbolahan,Lewie",,,,,,,,,,72989,72989,72989,72989,QP,,,,,,,,,2017-01-12,Redundant,,,196765,Leave W/Py,Auxilliary more than 1827,35,551504,STO 24R,B1,5,Standard,35,,112-3566,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Digital Workplace and Collaboration Services Branch,Digital Workplace Foundational Technology Unit,BC112,Citizens' Services,112-6058,OES Digit Wrk Foundation Tech,551503,Facilities Coordinator,1000000,ADMN O 18R,10,2,Stewart,Approved,R,F,N,42669485,"Russell,Cody-Lee",,,,,,,,,,117149,117149,117149,117149,QP,,,,,,,,,2015-03-06,Paid Absence Prior to Retiremt,,,422382,Leave,Regular,43,551503,ISL 21R,15A,4,Underimplemented,35,B,112-6058,,Int Out,2019-06-11,2020-11-14,551503,15A,39267752,"Nagib,Jaydan",72692,BC112,112-6058,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Bid Operations,BC067,Product Services,067-5108,SS-PSD-BC Bid Operations,508013,"Sr Advisor, Business Agility",1000000,ISL 30R,,,Surrey,Proposed,T,F,Y,96250232,"Loche,Yuri",,,Y,Y,,,,,,80331,80331,80331,80331,PEA,,,,,,,,,2010-08-16,Job Ends/End of Recall Limit,,,638055,Leave W/Py,Regular,30,508013,ISL 15R,B3,4,Salary Protected,35,,067-5108,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Intellectual Property Program,SS-PSD-Intellectual Prop Prog,BC067,Product Services,067-5149,SS-PSD-Intellectual Prop Prog,185003,Sr Privacy & Policy Advisor,1000000,Band 3,2,7,Sechelt,Approved,R,F,Y,28647852,"Macaully,Kenneth",Y,Y,Y,Y,107,Y,53,,,55671,55671,55671,55671,MGT,,,,,,,,,2013-02-09,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail Prince George,BC067,Product Services,067-5170,SS-PSD-BC Mail Prince George,185003,Snr Product Mngr Dgtl Experien,1000000,Band 3,10,11,Courtenay,Frozen,R,P,N,94781270,"Konrad,Igor",Y,Y,,,148,,,,,53443,53443,53443,53443,PEA,,,,,,,,,2013-08-06,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-PDC Pharmacy,BC067,Product Services,067-5145,SS-PSD-PDC Pharmacy,551505,Sr Stakeholder Relations Anal,1000000,ADMN O 24R,,12,Ganges,Approved,T,F,Y,43848871,"Pascoe,Ralph",,,Y,,,,,,,107834,107834,107834,107834,GEU,,,,,,,,,2015-09-11,Redundant,,,921077,Leave W/Py,Auxilliary less than 1827,21,551505,Supervisor,21A,2,Standard,35,B,067-5145,,Int Out,2015-04-16,2020-09-15,551505,21A,85148839,"Fletcher,Honey",49764,BC067,067-5145,,,
Citizens Services,Connectivity,Connected Communities,CON Connected Communities,BC112,Citizens' Services,112-0143,CON Connected Communities,508011,Sr Project Manager,1000000,ISL 27R,,,Princeton,Approved,T,F,N,49886168,"Jared,Jiao",Y,Y,,,151,,,,,64399,64399,64399,64399,OEX,,,,,,,,,2010-03-09,Redundant,,,,,,,,,,,,,,,,Int In,2016-01-23,2020-06-02,508011,,13403481,"Kenyon,Rodrigo",42723,BC112,112-0143,Severance,2017-08-24,2021-07-16
Environment and Climate Change Strategy,Environmental Assessment Office,Environment Assessment Office,Environment Assessment Office,BC115,Env Assessment Office,115-2050,Environment Assessment Office,508013,"Sr Lead, CSC & Incident Mgmt",1000000,ISL 30R,,,Clinton,Approved,R,F,Y,87022829,"Muhammed,Pearse",,,,,,,,,,94341,94341,94341,94341,QP,,,,,,,,,2015-01-11,Retired,,,039842,Leave,Regular,37,508013,COMM O 18R,B4,1,Salary Protected,35,,115-2050,,,,,,,,,,,,,,
Children and Family Development,Finance & Corporate Services,Strategic Human Resources,Strategic Human Resources,BC039,Children & Family Development,039-7101,XED-Talent Management,551405,Financial Analyst,1000000,FO 24R,,7,Port Alberni,Frozen,T,F,Y,05626006,"Rhuairidh,Attila",,,,Y,,,,,,104264,104264,104264,104264,GEU,,,,,,,,,2014-09-14,Job Ends/End of Recall Limit,,,588908,Leave,Auxilliary more than 1827,26,551405,ISL 30R,09A,2,Uprange Salary,35,B,039-7101,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Network Communications and Collaboration Services,OES Business Management,BC112,Citizens' Services,112-0099,OES Business Management,791301,API Developer (Coop),1000000,COOP LVL 1,7,,Fort St James,Frozen,T,P,Y,29782546,"Jack-James,Brady",Y,Y,,Y,115,Y,105,,Ext Out,102576,,,,GEU,,,,,,,,,2022-11-24,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Connectivity,Network BC,CON Network BC,BC112,Citizens' Services,112-0804,CON Network BC,185003,Snr Product Mngr Dgtl Experien,1000000,Band 3,7,,Vanderhoof,Frozen,T,P,N,11922798,"Rayane,Aran",,,,,,,,,Ext In,62879,62879,62879,62879,PEA,,,,,,,,,2019-03-02,Redundant,,,683361,Leave,Regular,31,185003,FO 27R,MS2,5,Underimplemented,35,B,112-0804,,,,,,,,,,,,,,
Citizens Services,BC Data Service,Data Systems & Services,BCDS Data Systems and Services,BC112,Citizens' Services,112-0187,BCDS Data Systems and Services,505124,Research Officer,1000000,RES O 24R,12,2,Sparwood,Proposed,R,F,Y,18763349,"Layton,Gregory",,,,,,,,,,67630,67630,67630,67630,MGT,,,,,,,,,2010-03-10,Layoff (With Recall),,,472381,Leave,Auxilliary more than 1827,26,505124,ARCHIV 24R,M1,5,Underimplemented,35,B,112-0187,,,,,,,,,,,,,,
Justice,Justice Services Branch,JSB - TTIOD,JSB - TTIOD,BC105,Attorney General,105-1748,JSB - TTIOD,551504,"Manager, Accounting & Admin.",1000000,ADMN O 21R,15,7,Smithers,Approved,R,F,Y,81509269,"Dilan,Maxx",Y,Y,Y,,25,Y,166,,,72641,72641,72641,72641,GEU,,,,,,,,,2011-04-11,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Nanaimo",BC112,Citizens' Services,112-3559,"CS-SBC - SDOps VI/SC, Nanaimo",990404,Programmer Analyst,1000000,Prog Anlst,9,4,Prince Rupert,Frozen,T,P,Y,01405284,"Martyn,Brayden",Y,Y,Y,,149,Y,10,,,,,,,,,,,,,,,,2022-01-17,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Government Digital Experience ,Communications Branches,GDX-Connected Svce Experiences,BC112,Citizens' Services,112-5304,GDX-Connected Svce Experiences,551503,Project Analyst,1000000,ADMN O 18R,,,Prince Rupert,Proposed,T,P,N,09141344,"Airidas,Aleksandrs",Y,Y,Y,,74,,,,,95967,95967,95967,95967,OEX,,,,,,,,,2011-12-30,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Executive Office,,BC112,Citizens' Services,112-6114,DLM Executive Office,551503,Community Mgr,1000000,ADMN O 18R,,9,Maple Ridge,Proposed,R,P,N,26580853,"Cassy,Lawrence",Y,Y,Y,Y,69,Y,15,,,95107,,,,GEU,,,,,,,,,2022-09-14,Retired,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jobs, Economic Development and Innovation",Trade and Industry Development,Trade Policy & Negotiations Branch,Trade Policy & Negotiations,BC125,"Jobs, Econom Dev & Innovation",125-5540,Trade Policy & Negotiations,551405,Capital Financial Analyst,1000000,FO 24R,,14,Powell River,Frozen,T,P,N,54827749,"Felix,Andrejs",,,,Y,,,,,,42135,42135,42135,42135,PEA,,,,,,,,,2022-03-04,Layoff (With Recall),,,567105,Leave,Regular,21,551405,STO 24R,M1,2,Uprange Salary,35,B,125-5540,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC, Camp Riv",BC112,Citizens' Services,112-3553,"CS-SBC - SDOps VI/SC, Camp Riv",508013,Sr. Product Portfolio Manager,1000000,ISL 30R,,,Campbell River,Approved,R,P,Y,75757628,"Finley,Flint",Y,Y,,Y,57,,,,Int In,49330,,,,GEU,,,,,,,,,2020-01-28,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,Deferred Salary Leave,2017-01-21,2020-04-18
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Burns Lake",BC112,Citizens' Services,112-3637,"CS-SBC - SDOps NW,  Burns Lake",183003,Negotiation Lead,1000000,STRAT LEAD,,3,Kelowna,Approved,T,P,N,42190120,"Alekzander,Connor",,,,,,,,,,91788,,,,MGT,,,,,,,,,2023-06-15,Layoff (With Recall),,,248172,Leave,Regular,44,183003,CLK PS 09R,06A,2,Salary Protected,35,B,112-3637,,,,,,,,,,,,,,
Citizens Services,OCIO Corporate Information & Records Mgmt Office,CIRMO-Government Records Service,SS-CIRMO-Records Management Op,BC112,Citizens' Services,112-0105,SS-CIRMO-Records Management Op,508010,MPDP Business Analyst,1000000,ISL 24R,,14,Fort Nelson,Proposed,T,P,N,92590557,"Sinai,Dylan",Y,Y,Y,,7,,,,,106597,106597,106597,106597,PEA,,,,,,,,,2015-05-03,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-BC Mail ID Card Prod,BC067,Product Services,067-5175,SS-PSD-BC Mail ID Card Prod,553103,Project Assistant,1000000,CLK ST 09R,,1,Kelowna,Frozen,R,F,N,25863294,"Eagann,Gianluca",Y,Y,Y,,46,Y,150,,,78733,78733,78733,78733,GEU,,,,,,,,,2021-08-16,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps SE,  Salmon Arm",BC112,Citizens' Services,112-3606,"CS-SBC - SDOps SE,  Salmon Arm",508013,Team Lead/Architect,1000000,ISL 30R,,,Stewart,Approved,R,P,N,87373757,"Deegan,Zander",Y,Y,,Y,194,,,,,,,,,,,,,,,,,,2021-05-24,Layoff (With Recall),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Deal Management Office,DLM Executive Office,,BC112,Citizens' Services,112-6114,DLM Executive Office,553104,Office Manager,1000000,CLK ST 12R,1,9,Prince Rupert,Frozen,T,F,N,54823314,"Kierin,Rayaan",Y,Y,Y,Y,133,,,,,82088,82088,82088,82088,QP,,,,,,,,,2012-11-27,Layoff (With Recall),,,,,,,,,,,,,,,,Ext Out,2010-08-22,2021-07-22,553104,,99577880,"Olaf,Christian",59385,BC112,112-6114,,,
Citizens Services,OCIO Enterprise Services,Hosting Services,OES-Entprs Hosting Solutions,BC112,Citizens' Services,112-2208,OES-Entprs Hosting Solutions,508011,"Scrum Master, Technical",1000000,ISL 27R,,15,Squamish,Approved,T,F,N,73436320,"Jean,Bentley",Y,Y,Y,,67,Y,139,,Ext Out,102777,102777,102777,102777,PEA,,,,,,,,,2013-01-03,Resignation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Environment and Climate Change Strategy,Environmental Protection,ADMO - EPD,EP ADMO,BC048,Env & Climate Change Strategy,048-0050,EP ADMO,551104,Customer Service Rep-1/2 Time,1000000,CLK 12R,,,Dawson Creek,Proposed,T,F,Y,43231867,"Khai,Richey",,,Y,Y,,,,,,69446,69446,69446,69446,GEU,,,,,,,,,2014-03-26,Resignation,,,371693,Active,Regular,59,551104,Prog Anlst,27,2,Temporary Market Adjustment,35,B,048-0050,,,,,,,,,,,,,,
Citizens Services,Service BC,Strategic Services,SBC Service Business Solutions,BC112,Citizens' Services,112-0055,SBC Service Business Solutions,505125,Research Project Lead,1000000,RES O 27R,,3,Port Hardy,Frozen,T,P,Y,45357815,"Emlyn,Ediomi",Y,Y,,Y,168,,,,,,,,,,,,,,,,,,2018-02-18,Job Ends/End of Recall Limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps VI/SC,Victoria",BC112,Citizens' Services,112-3560,"CS-SBC - SDOps VI/SC,Victoria",185005,"ED, Info Access Operation",1000000,Band 5,4,9,Mackenzie,Proposed,R,F,Y,11211013,"Amrinder,Kearney",Y,Y,Y,,76,Y,138,,,99311,99311,99311,99311,MGT,,,,,,,,,2022-09-08,Retired,,,,,,,,,,,,,,,,Int In,2014-12-03,2021-02-23,185005,,58841959,"Rylan,Dex",101124,BC112,112-3560,,,
Citizens Services,OCIO Enterprise Services,Information Security,OES RU INFO SECURITY,BC112,Citizens' Services,112-6151,OES ISB Strat Init Support,183001,"Manager, CIO Operations",1000000,APPL LEAD,10,,Masset,Frozen,R,F,Y,93878678,"Hugh,Ronnie",Y,Y,Y,Y,127,,,,,92713,92713,92713,92713,MGT,,,,,,,,,2012-12-14,Redundant,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Citizens Services,OCIO Enterprise Services,Information Management Branch,CS-CSD IMB Business&Operations,BC112,Citizens' Services,112-6131,CS-CSD IMB Business&Operations,508011,IS27 Full Stack Developer,1000000,ISL 27R,,,Masset,Proposed,T,F,Y,82907805,"Malachy,Conner",,,,Y,,,,,Ext In,66182,66182,66182,66182,QP,,,,,,,,,2012-09-19,Layoff (With Recall),,,954981,Leave,Auxilliary less than 1827,60,508011,RPO 1,M1,5,Underimplemented,35,,112-6131,,,,,,,,,,,,Extended Parental Leave,2010-09-12,2020-08-20
Citizens Services,Procurement & Supply,Supply Services,SS-PSD-AIR Prince George,BC067,Product Services,067-5155,SS-PSD-AIR Prince George,185005,Executive Director and CFO,1000000,Band 5,,11,Vancouver,Approved,R,F,Y,26478753,"Vincenzo,Selasi",,,Y,Y,,,,,,90297,90297,90297,90297,PEA,,,,,,,,,2013-11-05,Redundant,,,813158,Leave W/Py,Auxilliary less than 1827,21,185005,CLK 09R,04B,4,Classification Adjustment,35,B,067-5155,,Ext In,2019-04-06,2020-03-05,185005,04B,90340179,"Zhen,Teo",61333,BC067,067-5155,,,
BC Pension Corp,Member & Employer Experience,Operational Performance Optimization,MEE-Operational Perf Optimiz,BC088,BC Pension Corp,088-2300,MEE-Operational Perf Optimiz,551104,Auxiliary Customer Service Rep,1000000,CLK 12R,9,,Oliver,Approved,R,P,Y,92161290,"Seamas,Arman",,,Y,,,,,,,99623,99623,99623,99623,MGT,,,,,,,,,2014-01-11,Resignation,,,640916,Active,Regular,56,551104,FO 24R,15A,4,Rehab Employment,35,,088-2300,,,,,,,,,,,,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps INE,  Princeton",BC112,Citizens' Services,112-3604,"CS-SBC - SDOps INE,  Princeton",551104,Branch Operations Admin,1000000,CLK 12R,,,Kelowna,Approved,T,P,Y,34690507,"Gio,Jimmy",,,,,,,,,,78995,78995,78995,78995,PEA,,,,,,,,,2015-07-31,Redundant,,,304014,Active,Auxilliary more than 1827,42,551104,FO 18R,M1,2,Temporary Market Adjustment,35,,112-3604,,Int In,2018-01-22,2021-07-06,551104,M1,48852062,"Ghyll,Akan",84746,BC112,112-3604,,,
Citizens Services,Service BC,Registry and Online Services,SBC Deputy Registrar,BC112,Citizens' Services,112-0057,SBC Deputy Registrar,791301,Co-op Student,1000000,COOP LVL 1,10,,Port Alberni,Frozen,R,P,N,74741767,"David-Jay,Rogan",Y,Y,Y,Y,90,,,,,,,,,,,,,,,,,,2023-06-09,Paid Absence Prior to Retiremt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Social Development and Poverty Reduction,Information Services Division,ISD - BUSINESS PERFORMANCE  BRANCH,ISD - BUSINESS PERFORMANCE  BRANCH,BC031,Social Dev & Poverty Reduction,031-7051,848 ISD - Digi Port Manage Off,551406,"Sr, Financial Analyst",1000000,FO 27R,6,4,Atlin,Frozen,T,P,Y,32933007,"Struan,Bobby-Lee",Y,Y,,,73,,,,,41468,41468,41468,41468,QP,,,,,,,,,2011-09-27,Layoff (With Recall),,,,,,,,,,,,,,,,Ext Out,2018-05-04,2023-07-11,551406,,39646467,"Oluwadamiloju,Daniele",55310,BC031,031-7051,,,
Citizens Services,Service BC,Service Delivery,"CS-SBC - SDOps NW,  Pr George",BC112,Citizens' Services,112-3624,"CS-SBC - SDOps NW,  Pr George",185004,Dir. Project and Bus Services,1000000,Band 4,,12,Stewart,Approved,T,F,N,13886322,"Conlyn,Jackie",,,,Y,,,,,Ext Out,100647,100647,100647,100647,OEX,,,,,,,,,2017-08-26,Paid Absence Prior to Retiremt,,,081511,Leave W/Py,Auxilliary more than 1827,60,185004,ISL 12R,27A,5,Underimplemented,35,B,112-3624,,Int Out,2012-06-30,2020-12-06,185004,27A,96030830,"Andy,Franciszek",44354,BC112,112-3624,,,
